shipment_id,transit_days,origin_weather_severity,dest_weather_severity,origin_nlp_risk,is_delayed,delay_days,origin_Dubai Port,origin_Los Angeles Port,origin_Mumbai Port,origin_Rotterdam Port,origin_Shanghai Port,origin_Singapore Port,destination_Dubai Port,destination_Los Angeles Port,destination_Mumbai Port,destination_Rotterdam Port,destination_Shanghai Port,destination_Singapore Port,item_Auto Parts,item_Electronics,item_Machinery,item_Pharmaceuticals,item_Textiles
SHP11145,26,3,3,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SHP11146,14,0,3,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SHP11147,24,0,1,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11148,11,0,0,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
SHP11149,22,3,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP11150,22,1,1,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11151,19,0,4,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
SHP11152,11,0,4,0.1,1,9,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
SHP11153,30,0,4,0.9990503191947936,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11154,18,0,3,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11155,28,4,0,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11156,27,1,0,0.9990503191947936,1,3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
SHP11157,13,3,3,0.989282488822937,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11158,19,0,3,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
SHP11159,11,3,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11160,13,0,10,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
SHP11161,22,3,4,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11162,15,3,0,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
SHP11163,23,4,0,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11164,12,10,0,0.9996131062507628,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
SHP11165,11,3,0,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11166,25,0,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11167,30,0,7,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
SHP11168,29,0,0,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
SHP11169,12,10,4,0.9769662022590636,1,2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP11170,25,3,1,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHP11171,22,0,0,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
SHP11172,10,4,0,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHP11173,12,3,3,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11174,28,3,1,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11175,11,4,1,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11176,20,0,0,0.1,1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
SHP11177,27,0,4,0.1,1,9,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
SHP11178,22,0,4,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11179,30,0,4,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHP11180,10,3,0,0.988454520702362,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
SHP11181,12,3,0,0.9996029734611512,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11182,24,0,3,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHP11183,20,7,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11184,30,4,10,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11185,17,7,10,0.9632990956306458,0,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11186,10,4,4,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11187,30,1,4,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SHP11188,24,0,0,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
SHP11189,25,1,0,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11190,23,4,3,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11191,28,0,0,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
SHP11192,15,4,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11193,15,3,10,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11194,28,4,1,0.1,1,18,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11195,10,0,3,0.989282488822937,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11196,12,3,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11197,25,0,4,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11198,24,0,4,0.990997076034546,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
SHP11199,15,0,0,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
SHP11200,23,0,0,0.1,1,10,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP11201,13,0,4,0.9996067881584167,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
SHP11202,30,4,1,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11203,14,10,0,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SHP11204,11,0,1,0.1,1,11,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11205,18,4,1,0.998696744441986,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11206,27,4,4,0.999616265296936,1,2,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11207,12,0,0,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
SHP11208,20,4,3,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
SHP11209,20,3,7,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHP11210,17,0,0,0.1,1,6,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
SHP11211,14,3,0,0.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP11212,21,3,1,0.9996029734611512,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11213,16,0,0,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHP11214,14,0,4,0.1,1,8,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP11215,20,4,0,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11216,29,3,4,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11217,23,0,4,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11218,24,1,10,0.999616265296936,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11219,20,1,4,0.9539816975593568,0,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
SHP11220,10,0,4,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
SHP11221,11,4,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11222,25,0,4,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11223,14,4,1,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11224,19,0,0,0.988454520702362,1,1,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
SHP11225,24,0,0,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11226,30,0,3,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
SHP11227,20,3,10,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
SHP11228,29,0,0,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
SHP11229,11,0,1,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
SHP11230,22,3,7,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
SHP11231,15,4,0,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP11232,16,4,0,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
SHP11233,30,10,4,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11234,21,0,0,0.9990503191947936,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP11235,12,3,0,0.9996029734611512,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11236,13,0,4,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
SHP11237,29,4,3,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11238,12,0,0,0.9990315437316896,1,14,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
SHP11239,15,0,0,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
SHP11240,16,7,4,0.999671220779419,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SHP11241,27,1,3,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
SHP11242,30,10,3,0.1,1,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11243,26,3,1,0.1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
SHP11244,30,4,0,0.9895437955856324,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11245,24,1,4,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11246,18,0,1,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11247,21,0,0,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP11248,27,7,10,0.98666113615036,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
SHP11249,13,3,4,0.1,1,12,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
SHP11250,18,4,0,0.998696744441986,0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11251,20,10,4,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
SHP11252,15,3,4,0.9996067881584167,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SHP11253,14,4,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11254,26,3,0,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11255,28,1,10,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
SHP11256,13,3,0,0.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11257,19,0,7,0.1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11258,12,0,1,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11259,17,4,0,0.9990503191947936,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11260,27,0,1,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11261,16,3,10,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
SHP11262,21,3,1,0.9996029734611512,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11263,21,3,1,0.1,1,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
SHP11264,27,4,0,0.998696744441986,1,7,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11265,19,7,3,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP11266,28,0,4,0.9996131062507628,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP11267,26,0,10,0.988454520702362,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
SHP11268,10,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11269,24,4,1,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11270,19,1,7,0.1,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
SHP11271,25,4,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SHP11272,14,0,4,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11273,19,4,0,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SHP11274,18,4,7,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11275,25,3,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11276,26,1,3,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11277,11,3,7,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11278,11,0,4,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11279,19,4,0,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
SHP11280,15,10,4,0.9995187520980836,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11281,20,0,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11282,21,0,3,0.1,1,5,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
SHP11283,14,4,3,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
SHP11284,15,4,4,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11285,27,4,7,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
SHP11286,13,1,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11287,25,0,7,0.9854708909988404,0,0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
SHP11288,29,7,4,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHP11289,13,3,4,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11290,14,4,0,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
SHP11291,10,4,4,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11292,11,0,3,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
SHP11293,13,0,1,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP11294,10,0,4,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11295,16,0,10,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11296,18,4,3,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11297,29,3,0,0.1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11298,10,4,3,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11299,27,3,0,0.9995589852333068,1,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHP11300,25,0,7,0.1,0,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
SHP11301,13,3,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11302,26,0,0,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11303,13,3,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
SHP11304,11,0,3,0.1,1,14,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP11305,24,4,3,0.1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11306,23,4,0,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11307,21,1,10,0.999616265296936,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11308,24,3,10,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SHP11309,22,7,3,0.999671220779419,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
SHP11310,21,0,4,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SHP11311,13,4,3,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11312,28,0,1,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
SHP11313,29,0,0,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
SHP11314,24,4,0,0.9991770386695862,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11315,30,4,3,0.998696744441986,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11316,25,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11317,20,0,1,0.1,0,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
SHP11318,26,1,4,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP11319,25,0,0,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11320,27,3,4,0.1,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11321,24,0,0,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11322,11,10,3,0.9769662022590636,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11323,23,1,0,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHP11324,28,3,4,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP11325,25,4,10,0.1,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
SHP11326,18,1,0,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
SHP11327,20,4,3,0.1,1,7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11328,21,4,0,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
SHP11329,13,3,3,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
SHP11330,17,4,0,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
SHP11331,12,0,10,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
SHP11332,27,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11333,23,0,0,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
SHP11334,20,3,3,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
SHP11335,25,0,0,0.1,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11336,26,1,0,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHP11337,19,10,0,0.991252601146698,0,0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
SHP11338,12,1,0,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11339,11,0,3,0.1,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11340,12,10,7,0.9750776886940002,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11341,18,7,3,0.1,1,6,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
SHP11342,21,0,3,0.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SHP11343,23,3,10,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
SHP11344,18,4,3,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
SHP11345,30,0,0,0.1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11346,24,1,0,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
SHP11347,28,7,0,0.9990315437316896,0,0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
SHP11348,24,1,3,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11349,20,4,0,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
SHP11350,19,0,7,0.9995662569999696,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
SHP11351,17,4,7,0.1,0,0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SHP11352,24,1,1,0.988454520702362,0,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
SHP11353,15,10,10,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11354,27,4,0,0.1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
SHP11355,12,7,1,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
SHP11356,12,3,0,0.1,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11357,28,3,3,0.1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
SHP11358,18,1,1,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11359,20,3,4,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
SHP11360,16,3,0,0.1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
SHP11361,23,3,0,0.1,1,2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
SHP11362,21,1,3,0.9990503191947936,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11363,25,10,1,0.9995187520980836,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SHP11364,21,1,10,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11365,11,0,0,0.1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
SHP11366,22,0,0,0.9907093048095704,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
SHP11367,17,0,0,0.1,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
SHP11368,19,3,3,0.1,1,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
SHP11369,24,3,10,0.9996067881584167,0,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
SHP11370,12,0,3,0.1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SHP11371,23,3,3,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11372,12,0,0,0.1,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP11373,10,4,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
SHP11374,14,3,10,0.1,1,9,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
SHP11375,12,0,7,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
SHP11376,23,0,0,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
SHP11377,18,1,0,0.1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11378,12,4,0,0.1,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
SHP11379,17,0,1,0.1,1,9,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
SHP11380,17,10,4,0.9995187520980836,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11381,15,0,3,0.1,1,6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11382,14,0,4,0.1,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
SHP11383,10,10,1,0.1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SHP11384,17,4,1,0.1,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
SHP11385,22,3,0,0.1,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
SHP11386,16,3,4,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
SHP11387,18,4,4,0.1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
SHP11388,30,7,1,0.9632990956306458,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
SHP11389,22,0,4,0.1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
SHP11390,18,4,3,0.1,1,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SHP11391,17,7,1,0.1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
SHP11392,11,0,0,0.1,1,4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
SHP11393,22,1,0,0.1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SHP11394,15,4,4,0.1,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
